Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,lat,lon,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,SFSTATE LOT 20 08,1600 Holloway Ave.,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724466,-122.481428,2025-12-12,217261,2025-12-12 01:46:07 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 09,1600 Holloway Ave.,"Stations are in Lot 20, Floor 3.",San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724441,-122.481382,2025-12-12,217262,2025-12-12 01:46:09 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 10,1600 Holloway Ave,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724416,-122.481334,2025-12-12,217263,2025-12-12 01:46:09 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 11,1600 Holloway Ave,"Stations are in Lot 20, Floor 3.",San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724395,-122.481289,2025-12-12,217270,2025-12-12 01:51:11 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 12,1600 Holloway Ave,"Stations are in Lot 20, Floor 3.",San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724375,-122.481249,2025-12-12,217271,2025-12-12 01:51:11 UTC,,,,2022-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,100 PINE PARKING LEVEL 1,139 Front St,Parking Level 1,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.792644,-122.399081,2025-12-12,220490,2025-12-12 01:07:43 UTC,,,,2022-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Alice Griffith Apartments - 2600,"2600 Arelious Walker Dr,",,San Francisco,CA,94124.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.71823,-122.385519,2025-12-12,222537,2025-12-12 00:39:31 UTC,,,,2022-07-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,221 Main Public Parking Garage,221 Main Street,,San Francisco,CA,94105.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.790344,-122.39221,2025-12-12,222978,2025-12-12 00:10:43 UTC,,,,2022-07-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,Moma-City Park,147 Minna St,,San Francisco,CA,94105.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.786471,-122.400421,2025-12-12,223487,2025-12-12 00:10:18 UTC,,,,2022-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,100 PINE GARAGE B3,139 Front St,Garage B3,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.792644,-122.399038,2025-12-12,224395,2025-12-12 01:07:43 UTC,,,,2022-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 18,1600 Holloway Ave,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.72431,-122.481046,2025-12-12,225213,2025-12-12 01:52:00 UTC,,,,2022-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,NEMA Apartments,1411 Market Street,,San Francisco,CA,94103.0,,888-998-2546,E,,Public,24 hours daily,,,,,,3.0,,,Blink Network,https://blinkcharging.com,GPS,37.775819,-122.417239,2025-12-12,226556,2025-12-12 00:23:31 UTC,,,,2022-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 LOMBARD ST LEVI'S PLAZA 2,101 Lombard St.,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.803883,-122.403629,2025-12-12,226861,2025-12-12 01:04:02 UTC,,,,2022-09-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,MILLS GARAGE MILLS GARAGE,220 Montgomery St,Pine St Side Parking Spot 123A & 123B,San Francisco,CA,94104.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.791303,-122.402356,2025-12-12,227288,2025-12-12 01:55:31 UTC,,,,2022-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UC Hastings Parking Garage,376 Larkin St,,San Francisco,CA,94102.0,,877-455-3833,E,,Public,Mon: 6:00am-11:00pm; Tue: 6:00am-11:00pm; Wed: 6:00am-11:00pm; Thu: 6:00am-11:00pm; Fri: 6:00am-11:00pm; Sat: 6:00am-11:00pm; Sun: 6:00am-10:00pm,,,,,,1.0,2.0,,eVgo Network,https://www.evgo.com,GPS,37.781147,-122.41668,2025-12-11,228023,2025-12-11 23:57:30 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Trinity Place,1185 Market St,,San Francisco,CA,94103.0,,877-455-3833,E,,Public,24 hours daily,,,,,,,5.0,,eVgo Network,https://www.evgo.com,GPS,37.7782,-122.41375,2025-12-11,228166,2025-12-11 23:57:51 UTC,,,,2022-03-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Walgreens,1175 Columbus Ave,,San Francisco,CA,94133.0,,877-455-3833,E,,Public,24 hours daily,,,,,,1.0,2.0,,eVgo Network,https://www.evgo.com,GPS,37.80501,-122.41723,2025-12-11,228231,2025-12-11 23:58:04 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Whole Foods Market,399 4th St,,San Francisco,CA,94107.0,,877-455-3833,E,,Public,24 hours daily,,,,,,,2.0,,eVgo Network,https://www.evgo.com,GPS,37.78122,-122.39974,2025-12-11,228357,2025-12-11 23:58:24 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Whole Foods Market,450 Rhode Island St,,San Francisco,CA,94107.0,,877-455-3833,E,,Public,Mon: 8:00am-10:59pm; Tue: 8:00am-10:59pm; Wed: 8:00am-10:59pm; Thu: 8:00am-10:59pm; Fri: 8:00am-10:59pm; Sat: 8:00am-10:59pm; Sun: 8:00am-10:59pm,,,,,,,2.0,,eVgo Network,https://www.evgo.com,GPS,37.76443,-122.40282,2025-12-11,228359,2025-12-11 23:58:25 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Whole Foods Market,1765 California St,,San Francisco,CA,94109.0,,877-455-3833,E,,Public,Mon: 6:00am-9:59pm; Tue: 6:00am-9:59pm; Wed: 6:00am-9:59pm; Thu: 6:00am-9:59pm; Fri: 6:00am-9:59pm; Sat: 6:00am-9:59pm; Sun: 6:00am-9:59pm,,,,,,,2.0,,eVgo Network,https://www.evgo.com,GPS,37.789923,-122.423811,2025-12-11,228360,2025-12-11 23:58:25 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Whole Foods Market,1150 Ocean Ave,,San Francisco,CA,94112.0,,877-455-3833,E,,Public,Mon: 8:00am-9:59pm; Tue: 8:00am-9:59pm; Wed: 8:00am-9:59pm; Thu: 8:00am-9:59pm; Fri: 8:00am-9:59pm; Sat: 8:00am-9:59pm; Sun: 8:00am-9:59pm,,,,,,,4.0,,eVgo Network,https://www.evgo.com,GPS,37.723957,-122.454409,2025-12-11,228361,2025-12-11 23:58:25 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,,San Francisco,CA,94109.0,,877-455-3833,E,,Public,Mon: 6:30am-8:30pm; Tue: 6:30am-8:30pm; Wed: 6:30am-8:30pm; Thu: 6:30am-8:30pm; Fri: 6:30am-10:30pm; Sat: 6:30am-10:30pm; Sun: 6:30am-8:30pm,,,,,,,9.0,,eVgo Network,https://www.evgo.com,GPS,37.7850447,-122.4198061,2025-12-11,228375,2025-12-11 23:58:27 UTC,,,,2021-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Lucky San Francisco #756,1750 Fulton St,,San Francisco,CA,94117.0,,877-455-3833,E,,Public,Mon: 7:00am-11:00pm; Tue: 7:00am-11:00pm; Wed: 7:00am-11:00pm; Thu: 7:00am-11:00pm; Fri: 7:00am-11:00pm; Sat: 7:00am-11:00pm; Sun: 7:00am-11:00pm,,,,,,,2.0,,eVgo Network,https://www.evgo.com,GPS,37.77604,-122.44565,2025-12-11,228401,2025-12-11 23:58:43 UTC,,,,2021-02-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,EVgo 350 Pacific Hub,350 Pacific Ave,,San Francisco,CA,94111.0,,877-455-3833,E,,Public,24 hours daily,,,,,,,4.0,,eVgo Network,https://www.evgo.com,GPS,37.79776,-122.40172,2025-12-11,228701,2025-12-11 23:59:57 UTC,,,,2021-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Masonic P1 DCFC,1111 California Street,,San Francisco,CA,94108.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,,1.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.791187,-122.41294,2025-12-12,229346,2025-12-12 03:12:45 UTC,,,,2022-08-16,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,CCSF - Ocean Campus South Parking Lot,50 Frida Kahlo Way,,San Francisco,CA,94112.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.725345,-122.44793,2025-12-12,229362,2025-12-12 03:11:01 UTC,,,,2022-06-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Nema Valet Parking Garage DCFC,8 10th Street,,San Francisco,CA,94103.0,,855-900-7584,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,2.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.775794,-122.417213,2025-12-12,229367,2025-12-12 03:08:49 UTC,,,,2022-06-14,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,1000 Green St Apartments,1000 Green St,,San Francisco,CA,94133.0,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2.0,,,AMPUP,https://ampup.io,200-9,37.798818,-122.415833,2022-10-11,229556,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,DGS Lot 88,505 Van Ness Ave,,San Francisco,CA,94102.0,,866-816-7584,E,,Public,24 hours daily,,,,,,9.0,,,EV Connect,https://www.evconnect.com,GPS,37.78066,-122.4211,2025-12-12,230881,2025-12-12 03:29:29 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,303 SECOND ST. KILROY REALTY 1,303 2nd St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.784839,-122.39538,2025-12-12,233401,2025-12-12 00:51:50 UTC,,,,2022-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,303 SECOND ST. KILROY REALTY 2,303 2nd St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.784843,-122.395214,2025-12-12,233402,2025-12-12 00:51:50 UTC,,,,2022-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 17,1600 Holloway Ave,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724134,-122.481139,2025-12-12,235505,2025-12-12 01:57:45 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 16,1600 Holloway Ave,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.724109,-122.481094,2025-12-12,235508,2025-12-12 01:57:45 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 20 19,1600 Holloway Ave,,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.723921,-122.481347,2025-12-12,235510,2025-12-12 01:57:45 UTC,,,,2022-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,STATION 1 STATION 2,50 Front St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.794122,-122.39908,2025-12-12,235646,2025-12-12 01:57:54 UTC,,,,2022-11-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 3,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770303,-122.403937,2025-12-12,235839,2025-12-12 00:59:15 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 2,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770252,-122.403883,2025-12-12,235840,2025-12-12 00:59:16 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 7,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770286,-122.40384,2025-12-12,235841,2025-12-12 00:59:55 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 9,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770269,-122.403873,2025-12-12,235842,2025-12-12 01:03:32 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 5,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770235,-122.403883,2025-12-12,235843,2025-12-12 01:03:38 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 6,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770218,-122.403873,2025-12-12,235844,2025-12-12 01:03:38 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 8,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770286,-122.403873,2025-12-12,235845,2025-12-12 01:03:38 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 4,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770269,-122.403926,2025-12-12,235846,2025-12-12 01:03:38 UTC,,,,2022-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 1,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770336,-122.403787,2025-12-12,236233,2025-12-12 01:59:27 UTC,,,,2022-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 LOBBY 1,1455 Market St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.775745,-122.418191,2025-12-12,236309,2025-12-12 01:59:28 UTC,,,,2022-11-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 LOBBY 2,1455 Market St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.775747,-122.418214,2025-12-12,236310,2025-12-12 01:59:28 UTC,,,,2022-11-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,650 TOWNSEND BCP 10,699 8th St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.770235,-122.40383,2025-12-12,236369,2025-12-12 01:03:32 UTC,,,,2022-11-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 23,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79723,-122.430299,2025-12-12,237903,2025-12-12 01:44:39 UTC,,,,2022-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 6,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795223,-122.42986,2025-12-12,238122,2025-12-12 01:44:40 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 19,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79724,-122.430309,2025-12-12,238227,2025-12-12 01:44:39 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 22,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797232,-122.430289,2025-12-12,238228,2025-12-12 01:44:39 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 11,2620 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795464,-122.429872,2025-12-12,238229,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 10,1998 Broadway,,San Francisco,CA,94109.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795312,-122.429927,2025-12-12,238230,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 9,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795221,-122.429859,2025-12-12,238231,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 8,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795191,-122.42987,2025-12-12,238232,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 7,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795245,-122.429895,2025-12-12,238233,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 5,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79524,-122.42987,2025-12-12,238234,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 4,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795203,-122.429898,2025-12-12,238235,2025-12-12 01:44:40 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 3,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795174,-122.429907,2025-12-12,238236,2025-12-12 01:44:41 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 2,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795193,-122.429891,2025-12-12,238237,2025-12-12 01:44:41 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
